dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;172;SE;SUDESTE;NORTEFLU 2;116.46
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;229;SE;SUDESTE;O.PINTADA;124.48
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;146;SE;SUDESTE;UTE STA VI;134.46
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;230;SE;SUDESTE;PREDILECTA;175.91
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;183;SE;SUDESTE;ATLANTICO;208.58
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;173;SE;SUDESTE;NORTEFLU 3;225.83
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;68;SE;SUDESTE;TRES LAGOA;263.65
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;4;SE;SUDESTE;ST.CRUZ 34;310.41
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;47;SE;SUDESTE;TERMORIO;331.67
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;97;SE;SUDESTE;CUBATAO;362.15
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;211;SE;SUDESTE;BAIXADA FL;367.84
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;86;SE;SUDESTE;SANTA CRUZ;372.55
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;62;SE;SUDESTE;SEROPEDICA;412.26
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;50;SE;SUDESTE;PIRAT.12 O;470.34
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;54;SE;SUDESTE;JUIZ DE FO;522.96
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;15;SE;SUDESTE;LUIZORMELO;577.92
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;174;SE;SUDESTE;NORTEFLU 4;722.24
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;137;SE;SUDESTE;UTE GNA I;727.29
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;90;SE;SUDESTE;M.LAGO;740.76
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;194;SE;SUDESTE;TNORTE 2;910.86
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;9;SE;SUDESTE;CAMPOS;978.10
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;153;SE;SUDESTE;DAIA;1021.69
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;155;SE;SUDESTE;GOIANIA 2;1068.30
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;49;SE;SUDESTE;VIANA;1135.78
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;108;SE;SUDESTE;XAVANTES;1468.18
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;182;SE;SUDESTE;PALMEIR_GO;1491.93
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;12;SE;SUDESTE;CUIABA CC;1700.00
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;63;SE;SUDESTE;AUR.CHAVES;1943.11
2022-01-01;2022-01-07;2022;1;0;PMO Janeiro 2022;110;SE;SUDESTE;FGASPARIAN;2196.59
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;212;N;NORTE;MARANHAO3;94.86
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;140;N;NORTE;UTE MAUA 3;130.12
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;201;N;NORTE;APARECIDA;130.12
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;447;N;NORTE;N.VEN2_L7;257.06
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;446;N;NORTE;N.VEN2_L22;257.06
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;422;N;NORTE;MARAN_VL_7;260.04
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;437;N;NORTE;MARANIVL_7;260.04
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;421;N;NORTE;MARAN_VL22;260.05
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;436;N;NORTE;MARANIVL22;260.05
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;176;N;NORTE;P. ITAQUI;451.05
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;70;N;NORTE;GERAMAR2;1082.93
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;73;N;NORTE;GERAMAR1;1082.93
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;133;NE;NORDESTE;JUAZEIRO N;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;109;NE;NORDESTE;ALTOS;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;127;NE;NORDESTE;IGUATU;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;111;NE;NORDESTE;ARACATI;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;119;NE;NORDESTE;CAUCAIA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;125;NE;NORDESTE;PECEM;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;121;NE;NORDESTE;CRATO;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;113;NE;NORDESTE;BATURITE;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;135;NE;NORDESTE;MARAMBAIA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;138;NE;NORDESTE;NAZARIA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;117;NE;NORDESTE;C.MAIOR;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;106;NE;NORDESTE;ERB CANDEI;97.18
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;183.28
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;96;NE;NORDESTE;TERMOPE;183.74
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;42;NE;NORDESTE;FORTALEZA;254.96
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;348.58
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;43;NE;NORDESTE;C.FURTADO;374.87
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;433.83
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;450.86
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;163;NE;NORDESTE;P.PECEM2;458.68
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;167;NE;NORDESTE;P.PECEM1;461.06
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;935.06
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;57;NE;NORDESTE;MARACANAU;1054.21
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;152;NE;NORDESTE;TERMOCABO;1069.63
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;69;NE;NORDESTE;TERMOPB;1073.04
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;67;NE;NORDESTE;TERMONE;1073.04
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;1082.97
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;170;NE;NORDESTE;SUAPE II;1109.28
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1226.79
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1226.79
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;112;NE;NORDESTE;BAHIA_1;1488.94
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;166;NE;NORDESTE;AREMBEPE;1834.28
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;164;NE;NORDESTE;MURICY;1834.28
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;144;NE;NORDESTE;PETROLINA;2012.45
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;2030.27
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;151;NE;NORDESTE;POTIGUAR;2030.29
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;160;NE;NORDESTE;PAU FERRO;2274.38
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;159;NE;NORDESTE;TERMOMANAU;2274.38
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;35;S;SUL;URUGUAIANA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;107;S;SUL;PAMPA SUL;77.19
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;156;S;SUL;CANDIOTA_3;93.84
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;149;S;SUL;SAO SEPE;97.11
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;24;S;SUL;J.LACER. C;229.27
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;25;S;SUL;J.LACER. B;271.21
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;27;S;SUL;J.LAC. A2;278.38
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;26;S;SUL;J.LAC. A1;304.61
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;169;S;SUL;MADEIRA;336.06
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;28;S;SUL;FIGUEIRA;475.68
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;64;S;SUL;S.TIARAJU;698.14
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;48;S;SUL;ARAUCARIA;2021.97
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;434;SE;SUDESTE;W.ARJONA O;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;102.68
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;116.46
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;229;SE;SUDESTE;O.PINTADA;124.48
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;146;SE;SUDESTE;UTE STA VI;134.46
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;230;SE;SUDESTE;PREDILECTA;175.91
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;183;SE;SUDESTE;ATLANTICO;208.69
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;225.83
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;263.65
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;279.17
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;283.10
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;47;SE;SUDESTE;TERMORIO;331.67
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;97;SE;SUDESTE;CUBATAO;362.15
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;412.26
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;435.30
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;522.96
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;137;SE;SUDESTE;UTE GNA I;548.31
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;722.24
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;90;SE;SUDESTE;M.LAGO;740.76
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;194;SE;SUDESTE;TNORTE 2;910.86
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;9;SE;SUDESTE;CAMPOS;978.10
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;153;SE;SUDESTE;DAIA;1021.69
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;155;SE;SUDESTE;GOIANIA 2;1068.30
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;49;SE;SUDESTE;VIANA;1082.95
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;108;SE;SUDESTE;XAVANTES;1468.18
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;1491.93
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;12;SE;SUDESTE;CUIABA CC;1700.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;334;SE;SUDESTE;W.ARJONA;1922.00
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;2196.59
2022-01-08;2022-01-14;2022;1;1;PMO Janeiro 2022 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;2201.41
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;212;N;NORTE;MARANHAO3;94.86
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;140;N;NORTE;UTE MAUA 3;130.12
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;201;N;NORTE;APARECIDA;130.12
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;446;N;NORTE;N.VEN2_L22;257.06
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;447;N;NORTE;N.VEN2_L7;257.06
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;422;N;NORTE;MARAN_VL_7;260.04
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;437;N;NORTE;MARANIVL_7;260.04
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;421;N;NORTE;MARAN_VL22;260.05
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;436;N;NORTE;MARANIVL22;260.05
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;176;N;NORTE;P. ITAQUI;451.05
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;70;N;NORTE;GERAMAR2;1082.93
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;73;N;NORTE;GERAMAR1;1082.93
2022-01-15;2022-01-21;2022;1;2;PMO Janeiro 2022 - Revisão 2;127;NE;NORDESTE;IGUATU;0.00
