nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
PARANAPANEMA;2022-02-06;12094.4912109375;4722.4619140625;39.0463981628418
PARNAIBA;2022-02-06;264.1780090332031;192.80799865722656;72.98410034179688
SAO FRANCISCO;2022-02-06;52727.2109375;39405.43359375;74.7344970703125
TIETE;2022-02-06;9725.24609375;5803.32421875;59.67279815673828
TOCANTINS;2022-02-06;49880.60546875;29300.0078125;58.740299224853516
URUGUAI;2022-02-06;5928.34814453125;1818.633056640625;30.67690086364746
AMAZONAS;2022-02-07;2028.23095703125;1039.5059814453125;51.25189971923828
CAPIVARI;2022-02-07;374.95599365234375;167.3459930419922;44.63079833984375
DOCE;2022-02-07;12.89900016784668;11.13599967956543;86.3322982788086
GRANDE;2022-02-07;51476.95703125;29424.95703125;57.161399841308594
IGUACU;2022-02-07;10062.9345703125;3763.64111328125;37.4010009765625
JACUI;2022-02-07;3029.35400390625;1037.6429443359375;34.252899169921875
JEQUITINHONHA;2022-02-07;2967.7880859375;2429.840087890625;81.8738021850586
PARAGUACU;2022-02-07;335.38299560546875;336.322998046875;100.2802963256836
PARAGUAI;2022-02-07;555.7979736328125;286.9429931640625;51.627201080322266
PARAIBA DO SUL;2022-02-07;7554.89697265625;3133.60595703125;41.47779846191406
PARANA;2022-02-07;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-07;78500.9453125;30955.490234375;39.43330001831055
PARANAPANEMA;2022-02-07;12094.4912109375;4798.69580078125;39.676700592041016
PARNAIBA;2022-02-07;264.1780090332031;191.38400268554688;72.44509887695312
SAO FRANCISCO;2022-02-07;52727.2109375;39506.12109375;74.92549896240234
TIETE;2022-02-07;9725.24609375;5854.8740234375;60.20280075073242
TOCANTINS;2022-02-07;49880.60546875;29411.5;58.96379852294922
URUGUAI;2022-02-07;5928.34814453125;1812.4560546875;30.57270050048828
AMAZONAS;2022-02-08;2028.23095703125;1029.887939453125;50.7775993347168
CAPIVARI;2022-02-08;374.95599365234375;165.17100524902344;44.05080032348633
DOCE;2022-02-08;12.89900016784668;10.854000091552734;84.14610290527344
GRANDE;2022-02-08;51476.95703125;30279.4765625;58.8213996887207
IGUACU;2022-02-08;10062.9345703125;3758.1669921875;37.34659957885742
JACUI;2022-02-08;3029.35400390625;1031.571044921875;34.0525016784668
JEQUITINHONHA;2022-02-08;2967.7880859375;2446.669921875;82.44090270996094
PARAGUACU;2022-02-08;335.38299560546875;335.38299560546875;100.0
PARAGUAI;2022-02-08;555.7979736328125;290.1400146484375;52.20240020751953
PARAIBA DO SUL;2022-02-08;7554.89697265625;3202.14306640625;42.3849983215332
PARANA;2022-02-08;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-08;78500.9453125;31426.08203125;40.03269958496094
PARANAPANEMA;2022-02-08;12094.4912109375;4860.57421875;40.18830108642578
PARNAIBA;2022-02-08;264.1780090332031;189.96099853515625;71.90640258789062
SAO FRANCISCO;2022-02-08;52727.2109375;39628.98046875;75.15850067138672
TIETE;2022-02-08;9725.24609375;5871.14599609375;60.370201110839844
TOCANTINS;2022-02-08;49880.60546875;29534.943359375;59.211299896240234
URUGUAI;2022-02-08;5928.34814453125;1804.14794921875;30.432600021362305
AMAZONAS;2022-02-09;2028.23095703125;1029.26904296875;50.747100830078125
CAPIVARI;2022-02-09;374.95599365234375;162.58399963378906;43.360801696777344
DOCE;2022-02-09;12.89900016784668;10.90999984741211;84.5802001953125
GRANDE;2022-02-09;51476.95703125;31115.833984375;60.44609832763672
IGUACU;2022-02-09;10062.9345703125;3760.218994140625;37.367000579833984
JACUI;2022-02-09;3029.35400390625;1022.6929931640625;33.7593994140625
JEQUITINHONHA;2022-02-09;2967.7880859375;2463.510986328125;83.00830078125
PARAGUACU;2022-02-09;335.38299560546875;335.38299560546875;100.0
PARAGUAI;2022-02-09;555.7979736328125;294.0690002441406;52.9093017578125
PARAIBA DO SUL;2022-02-09;7554.89697265625;3242.4560546875;42.91859817504883
PARANA;2022-02-09;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-09;78500.9453125;31992.341796875;40.75410079956055
PARANAPANEMA;2022-02-09;12094.4912109375;4902.27001953125;40.53310012817383
PARNAIBA;2022-02-09;264.1780090332031;189.96099853515625;71.90640258789062
SAO FRANCISCO;2022-02-09;52727.2109375;39691.98828125;75.27799987792969
TIETE;2022-02-09;9725.24609375;5889.09912109375;60.5547981262207
TOCANTINS;2022-02-09;49880.60546875;29679.92578125;59.50189971923828
URUGUAI;2022-02-09;5928.34814453125;1782.8389892578125;30.07309913635254
AMAZONAS;2022-02-10;2028.23095703125;1034.427978515625;51.00149917602539
CAPIVARI;2022-02-10;374.95599365234375;158.947998046875;42.3911018371582
DOCE;2022-02-10;12.89900016784668;10.734999656677246;83.22350311279297
GRANDE;2022-02-10;51476.95703125;31948.896484375;62.06449890136719
IGUACU;2022-02-10;10062.9345703125;3756.193115234375;37.32699966430664
JACUI;2022-02-10;3029.35400390625;1014.7369995117188;33.49679946899414
JEQUITINHONHA;2022-02-10;2967.7880859375;2482.548095703125;83.6498031616211
PARAGUACU;2022-02-10;335.38299560546875;335.38299560546875;100.0
PARAGUAI;2022-02-10;555.7979736328125;297.8330078125;53.58660125732422
PARAIBA DO SUL;2022-02-10;7554.89697265625;3261.7080078125;43.17340087890625
PARANA;2022-02-10;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-10;78500.9453125;32523.046875;41.43009948730469
PARANAPANEMA;2022-02-10;12094.4912109375;4936.33984375;40.81480026245117
PARNAIBA;2022-02-10;264.1780090332031;189.96099853515625;71.90640258789062
SAO FRANCISCO;2022-02-10;52727.2109375;39934.16015625;75.73729705810547
TIETE;2022-02-10;9725.24609375;5895.7939453125;60.623600006103516
TOCANTINS;2022-02-10;49880.60546875;29856.220703125;59.85540008544922
URUGUAI;2022-02-10;5928.34814453125;1757.240966796875;29.641300201416016
AMAZONAS;2022-02-11;2028.23095703125;1033.6180419921875;50.96160125732422
CAPIVARI;2022-02-11;374.95599365234375;154.302001953125;41.152000427246094
DOCE;2022-02-11;12.89900016784668;11.163000106811523;86.5416030883789
GRANDE;2022-02-11;51476.95703125;32644.1484375;63.41510009765625
IGUACU;2022-02-11;10062.9345703125;3745.364990234375;37.219398498535156
JACUI;2022-02-11;3029.35400390625;1007.1129760742188;33.24509811401367
JEQUITINHONHA;2022-02-11;2967.7880859375;2506.908935546875;84.47059631347656
PARAGUACU;2022-02-11;335.38299560546875;335.38299560546875;100.0
PARAGUAI;2022-02-11;555.7979736328125;301.9960021972656;54.335601806640625
PARAIBA DO SUL;2022-02-11;7554.89697265625;3265.06494140625;43.217899322509766
PARANA;2022-02-11;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-11;78500.9453125;33019.81640625;42.0629997253418
PARANAPANEMA;2022-02-11;12094.4912109375;4960.58203125;41.015201568603516
PARNAIBA;2022-02-11;264.1780090332031;189.96099853515625;71.90640258789062
SAO FRANCISCO;2022-02-11;52727.2109375;40173.9765625;76.19210052490234
TIETE;2022-02-11;9725.24609375;5889.7421875;60.5614013671875
TOCANTINS;2022-02-11;49880.60546875;30093.51171875;60.33110046386719
URUGUAI;2022-02-11;5928.34814453125;1724.9560546875;29.09670066833496
AMAZONAS;2022-02-12;2028.23095703125;1031.116943359375;50.838199615478516
CAPIVARI;2022-02-12;374.95599365234375;149.69400024414062;39.923099517822266
DOCE;2022-02-12;12.89900016784668;11.460000038146973;88.84410095214844
GRANDE;2022-02-12;51476.95703125;33362.73046875;64.81099700927734
IGUACU;2022-02-12;10062.9345703125;3734.221923828125;37.108699798583984
JACUI;2022-02-12;3029.35400390625;1006.7059936523438;33.2317008972168
JEQUITINHONHA;2022-02-12;2967.7880859375;2532.22998046875;85.32379913330078
PARAGUACU;2022-02-12;335.38299560546875;335.38299560546875;100.0
PARAGUAI;2022-02-12;555.7979736328125;307.34600830078125;55.298099517822266
PARAIBA DO SUL;2022-02-12;7554.89697265625;3265.843017578125;43.22819900512695
PARANA;2022-02-12;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-12;78500.9453125;33562.68359375;42.75450134277344
PARANAPANEMA;2022-02-12;12094.4912109375;4975.30615234375;41.137001037597656
PARNAIBA;2022-02-12;264.1780090332031;188.94900512695312;71.52339935302734
SAO FRANCISCO;2022-02-12;52727.2109375;40458.0703125;76.73090362548828
TIETE;2022-02-12;9725.24609375;5854.2138671875;60.19609832763672
TOCANTINS;2022-02-12;49880.60546875;30316.38671875;60.77790069580078
URUGUAI;2022-02-12;5928.34814453125;1699.501953125;28.667400360107422
AMAZONAS;2022-02-13;2028.23095703125;1048.262939453125;51.68360137939453
CAPIVARI;2022-02-13;374.95599365234375;150.031005859375;40.01300048828125
DOCE;2022-02-13;12.89900016784668;11.428000450134277;88.59600067138672
GRANDE;2022-02-13;51476.95703125;33995.54296875;66.04029846191406
IGUACU;2022-02-13;10062.9345703125;3743.0390625;37.1963005065918
JACUI;2022-02-13;3029.35400390625;1006.3770141601562;33.22079849243164
JEQUITINHONHA;2022-02-13;2967.7880859375;2561.9580078125;86.32550048828125
PARAGUACU;2022-02-13;335.38299560546875;334.8949890136719;99.85449981689453
PARAGUAI;2022-02-13;555.7979736328125;313.8900146484375;56.47560119628906
PARAIBA DO SUL;2022-02-13;7554.89697265625;3274.60595703125;43.344200134277344
PARANA;2022-02-13;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-13;78500.9453125;34197.5;43.563201904296875
PARANAPANEMA;2022-02-13;12094.4912109375;4990.44287109375;41.26210021972656
PARNAIBA;2022-02-13;264.1780090332031;189.38699340820312;71.68920135498047
SAO FRANCISCO;2022-02-13;52727.2109375;40780.51171875;77.34239959716797
TIETE;2022-02-13;9725.24609375;5864.31591796875;60.29990005493164
TOCANTINS;2022-02-13;49880.60546875;30607.91796875;61.36240005493164
URUGUAI;2022-02-13;5928.34814453125;1673.64794921875;28.231300354003906
AMAZONAS;2022-02-14;2028.23095703125;1056.614013671875;52.095298767089844
CAPIVARI;2022-02-14;374.95599365234375;144.78900146484375;38.614898681640625
DOCE;2022-02-14;12.89900016784668;11.074999809265137;85.8593978881836
GRANDE;2022-02-14;51476.95703125;34437.03125;66.89800262451172
IGUACU;2022-02-14;10062.9345703125;3678.97705078125;36.55970001220703
JACUI;2022-02-14;3029.35400390625;999.89599609375;33.006900787353516
JEQUITINHONHA;2022-02-14;2967.7880859375;2592.970947265625;87.37049865722656
PARAGUACU;2022-02-14;335.38299560546875;334.4429931640625;99.7197036743164
PARAGUAI;2022-02-14;555.7979736328125;321.3489990234375;57.81760025024414
PARAIBA DO SUL;2022-02-14;7554.89697265625;3294.73388671875;43.610599517822266
PARANA;2022-02-14;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-14;78500.9453125;34758.375;44.2775993347168
PARANAPANEMA;2022-02-14;12094.4912109375;4989.2158203125;41.25199890136719
PARNAIBA;2022-02-14;264.1780090332031;190.37100219726562;72.06159973144531
SAO FRANCISCO;2022-02-14;52727.2109375;41075.76171875;77.90239715576172
TIETE;2022-02-14;9725.24609375;5832.28076171875;59.97050094604492
TOCANTINS;2022-02-14;49880.60546875;30867.236328125;61.882198333740234
URUGUAI;2022-02-14;5928.34814453125;1641.208984375;27.684099197387695
AMAZONAS;2022-02-15;2028.23095703125;1078.489013671875;53.17390060424805
CAPIVARI;2022-02-15;374.95599365234375;140.2969970703125;37.416900634765625
DOCE;2022-02-15;12.89900016784668;11.222999572753906;87.00669860839844
GRANDE;2022-02-15;51476.95703125;34951.42578125;67.89720153808594
IGUACU;2022-02-15;10062.9345703125;3610.375;35.87799835205078
JACUI;2022-02-15;3029.35400390625;991.0280151367188;32.71419906616211
JEQUITINHONHA;2022-02-15;2967.7880859375;2608.9619140625;87.9093017578125
PARAGUACU;2022-02-15;335.38299560546875;334.4429931640625;99.7197036743164
PARAGUAI;2022-02-15;555.7979736328125;328.2569885253906;59.06050109863281
PARAIBA DO SUL;2022-02-15;7554.89697265625;3296.373046875;43.632301330566406
PARANA;2022-02-15;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-15;78500.9453125;35432.9765625;45.137001037597656
PARANAPANEMA;2022-02-15;12094.4912109375;4987.7080078125;41.239498138427734
PARNAIBA;2022-02-15;264.1780090332031;190.37100219726562;72.06159973144531
SAO FRANCISCO;2022-02-15;52727.2109375;41307.68359375;78.34230041503906
TIETE;2022-02-15;9725.24609375;5781.51904296875;59.44860076904297
TOCANTINS;2022-02-15;49880.60546875;31107.548828125;62.36399841308594
URUGUAI;2022-02-15;5928.34814453125;1598.093017578125;26.95680046081543
AMAZONAS;2022-02-16;2028.23095703125;1103.634033203125;54.41360092163086
CAPIVARI;2022-02-16;374.95599365234375;136.031005859375;36.27920150756836
DOCE;2022-02-16;12.89900016784668;11.472000122070312;88.93710327148438
GRANDE;2022-02-16;51476.95703125;35260.296875;68.49720001220703
IGUACU;2022-02-16;10062.9345703125;3551.010986328125;35.28799819946289
JACUI;2022-02-16;3029.35400390625;983.3619995117188;32.46110153198242
JEQUITINHONHA;2022-02-16;2967.7880859375;2619.626953125;88.2686996459961
PARAGUACU;2022-02-16;335.38299560546875;334.4429931640625;99.7197036743164
PARAGUAI;2022-02-16;555.7979736328125;334.552001953125;60.19309997558594
PARAIBA DO SUL;2022-02-16;7554.89697265625;3293.949951171875;43.60020065307617
PARANA;2022-02-16;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-16;78500.9453125;35960.23828125;45.80870056152344
PARANAPANEMA;2022-02-16;12094.4912109375;4983.30615234375;41.20309829711914
PARNAIBA;2022-02-16;264.1780090332031;191.82200622558594;72.61090087890625
SAO FRANCISCO;2022-02-16;52727.2109375;41439.0234375;78.59130096435547
TIETE;2022-02-16;9725.24609375;5751.1240234375;59.13600158691406
TOCANTINS;2022-02-16;49880.60546875;31269.087890625;62.68790054321289
URUGUAI;2022-02-16;5928.34814453125;1555.9720458984375;26.246299743652344
AMAZONAS;2022-02-17;2028.23095703125;1126.89697265625;55.56060028076172
CAPIVARI;2022-02-17;374.95599365234375;131.3560028076172;35.03239822387695
DOCE;2022-02-17;12.89900016784668;11.64900016784668;90.3093032836914
GRANDE;2022-02-17;51476.95703125;35554.96484375;69.0697021484375
IGUACU;2022-02-17;10062.9345703125;3501.326904296875;34.7943000793457
JACUI;2022-02-17;3029.35400390625;975.6199951171875;32.205501556396484
JEQUITINHONHA;2022-02-17;2967.7880859375;2648.506103515625;89.2417984008789
PARAGUACU;2022-02-17;335.38299560546875;334.4429931640625;99.7197036743164
PARAGUAI;2022-02-17;555.7979736328125;341.822998046875;61.50130081176758
PARAIBA DO SUL;2022-02-17;7554.89697265625;3303.572021484375;43.72760009765625
PARANA;2022-02-17;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-17;78500.9453125;36482.44140625;46.473899841308594
PARANAPANEMA;2022-02-17;12094.4912109375;4975.5908203125;41.13930130004883
PARNAIBA;2022-02-17;264.1780090332031;193.24600219726562;73.14990234375
SAO FRANCISCO;2022-02-17;52727.2109375;41572.6640625;78.84480285644531
TIETE;2022-02-17;9725.24609375;5698.13818359375;58.59120178222656
TOCANTINS;2022-02-17;49880.60546875;31404.66015625;62.95970153808594
URUGUAI;2022-02-17;5928.34814453125;1527.9940185546875;25.77440071105957
AMAZONAS;2022-02-18;2028.23095703125;1146.907958984375;56.54719924926758
CAPIVARI;2022-02-18;374.95599365234375;128.0279998779297;34.144798278808594
DOCE;2022-02-18;12.89900016784668;11.13599967956543;86.3322982788086
GRANDE;2022-02-18;51476.95703125;35991.60546875;69.91790008544922
IGUACU;2022-02-18;10062.9345703125;3475.781982421875;34.540401458740234
JACUI;2022-02-18;3029.35400390625;968.7990112304688;31.98040008544922
JEQUITINHONHA;2022-02-18;2967.7880859375;2684.01806640625;90.43830108642578
PARAGUACU;2022-02-18;335.38299560546875;336.7760009765625;100.41529846191406
PARAGUAI;2022-02-18;555.7979736328125;350.0199890136719;62.97610092163086
PARAIBA DO SUL;2022-02-18;7554.89697265625;3321.236083984375;43.96139907836914
PARANA;2022-02-18;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-18;78500.9453125;37047.75;47.194000244140625
PARANAPANEMA;2022-02-18;12094.4912109375;4979.384765625;41.17070007324219
PARNAIBA;2022-02-18;264.1780090332031;195.68600463867188;74.07350158691406
SAO FRANCISCO;2022-02-18;52727.2109375;41704.0;79.09390258789062
TIETE;2022-02-18;9725.24609375;5705.81591796875;58.670101165771484
TOCANTINS;2022-02-18;49880.60546875;31596.28125;63.34379959106445
URUGUAI;2022-02-18;5928.34814453125;1502.196044921875;25.33919906616211
AMAZONAS;2022-02-19;2028.23095703125;1189.303955078125;58.63750076293945
CAPIVARI;2022-02-19;374.95599365234375;126.27100372314453;33.67620086669922
DOCE;2022-02-19;12.89900016784668;11.355999946594238;88.03780364990234
GRANDE;2022-02-19;51476.95703125;36417.1953125;70.74469757080078
IGUACU;2022-02-19;10062.9345703125;3488.6279296875;34.66809844970703
JACUI;2022-02-19;3029.35400390625;967.0399780273438;31.922300338745117
JEQUITINHONHA;2022-02-19;2967.7880859375;2709.81494140625;91.30760192871094
PARAGUACU;2022-02-19;335.38299560546875;340.0870056152344;101.40260314941406
PARAGUAI;2022-02-19;555.7979736328125;358.8609924316406;64.56680297851562
PARAIBA DO SUL;2022-02-19;7554.89697265625;3336.172119140625;44.15909957885742
PARANA;2022-02-19;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-19;78500.9453125;37677.38671875;47.99610137939453
PARANAPANEMA;2022-02-19;12094.4912109375;4979.9140625;41.17509841918945
PARNAIBA;2022-02-19;264.1780090332031;195.68600463867188;74.07350158691406
SAO FRANCISCO;2022-02-19;52727.2109375;41920.71875;79.50489807128906
TIETE;2022-02-19;9725.24609375;5722.12109375;58.837799072265625
TOCANTINS;2022-02-19;49880.60546875;31858.056640625;63.86859893798828
URUGUAI;2022-02-19;5928.34814453125;1482.85595703125;25.01300048828125
AMAZONAS;2022-02-20;2028.23095703125;1252.0169677734375;61.72949981689453
CAPIVARI;2022-02-20;374.95599365234375;127.72899627685547;34.065101623535156
DOCE;2022-02-20;12.89900016784668;11.560999870300293;89.6270980834961
GRANDE;2022-02-20;51476.95703125;36770.22265625;71.43049621582031
IGUACU;2022-02-20;10062.9345703125;3484.635009765625;34.62839889526367
JACUI;2022-02-20;3029.35400390625;966.7119750976562;31.911500930786133
JEQUITINHONHA;2022-02-20;2967.7880859375;2771.572021484375;93.38849639892578
PARAGUACU;2022-02-20;335.38299560546875;341.968994140625;101.96369934082031
PARAGUAI;2022-02-20;555.7979736328125;366.8059997558594;65.99629974365234
PARAIBA DO SUL;2022-02-20;7554.89697265625;3352.22802734375;44.37160110473633
PARANA;2022-02-20;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-20;78500.9453125;38271.02734375;48.75230026245117
PARANAPANEMA;2022-02-20;12094.4912109375;4985.5078125;41.22129821777344
PARNAIBA;2022-02-20;264.1780090332031;198.7050018310547;75.21630096435547
SAO FRANCISCO;2022-02-20;52727.2109375;42105.11328125;79.85459899902344
TIETE;2022-02-20;9725.24609375;5741.98193359375;59.04199981689453
TOCANTINS;2022-02-20;49880.60546875;32122.109375;64.39800262451172
URUGUAI;2022-02-20;5928.34814453125;1458.781005859375;24.60689926147461
AMAZONAS;2022-02-21;2028.23095703125;1289.823974609375;63.59349822998047
CAPIVARI;2022-02-21;374.95599365234375;124.44000244140625;33.18790054321289
DOCE;2022-02-21;12.89900016784668;11.770000457763672;91.24739837646484
GRANDE;2022-02-21;51476.95703125;36938.91796875;71.7582015991211
IGUACU;2022-02-21;10062.9345703125;3412.887939453125;33.915401458740234
JACUI;2022-02-21;3029.35400390625;960.4240112304688;31.703899383544922
JEQUITINHONHA;2022-02-21;2967.7880859375;2802.18408203125;94.41999816894531
PARAGUACU;2022-02-21;335.38299560546875;342.9110107421875;102.24459838867188
PARAGUAI;2022-02-21;555.7979736328125;373.9639892578125;67.2842025756836
PARAIBA DO SUL;2022-02-21;7554.89697265625;3363.0830078125;44.51530075073242
PARANA;2022-02-21;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-21;78500.9453125;38746.2578125;49.35770034790039
PARANAPANEMA;2022-02-21;12094.4912109375;4976.4228515625;41.14619827270508
PARNAIBA;2022-02-21;264.1780090332031;200.57400512695312;75.92379760742188
SAO FRANCISCO;2022-02-21;52727.2109375;42339.40625;80.29900360107422
TIETE;2022-02-21;9725.24609375;5708.12890625;58.69390106201172
TOCANTINS;2022-02-21;49880.60546875;32376.048828125;64.90709686279297
URUGUAI;2022-02-21;5928.34814453125;1428.093994140625;24.08919906616211
AMAZONAS;2022-02-22;2028.23095703125;1312.1829833984375;64.6958999633789
CAPIVARI;2022-02-22;374.95599365234375;120.10600280761719;32.03200149536133
DOCE;2022-02-22;12.89900016784668;12.27299976348877;95.14689636230469
GRANDE;2022-02-22;51476.95703125;37222.76953125;72.30960083007812
IGUACU;2022-02-22;10062.9345703125;3353.096923828125;33.3213005065918
JACUI;2022-02-22;3029.35400390625;951.9739990234375;31.424999237060547
JEQUITINHONHA;2022-02-22;2967.7880859375;2817.343994140625;94.93080139160156
PARAGUACU;2022-02-22;335.38299560546875;342.9110107421875;102.24459838867188
PARAGUAI;2022-02-22;555.7979736328125;380.3299865722656;68.42949676513672
PARAIBA DO SUL;2022-02-22;7554.89697265625;3372.139892578125;44.63520050048828
PARANA;2022-02-22;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-22;78500.9453125;39265.31640625;50.01890182495117
PARANAPANEMA;2022-02-22;12094.4912109375;4964.68994140625;41.049198150634766
PARNAIBA;2022-02-22;264.1780090332031;203.02200317382812;76.85050201416016
SAO FRANCISCO;2022-02-22;52727.2109375;42458.55859375;80.52490234375
TIETE;2022-02-22;9725.24609375;5684.10205078125;58.4468994140625
TOCANTINS;2022-02-22;49880.60546875;32557.236328125;65.27030181884766
URUGUAI;2022-02-22;5928.34814453125;1393.406982421875;23.504100799560547
AMAZONAS;2022-02-23;2028.23095703125;1341.123046875;66.122802734375
CAPIVARI;2022-02-23;374.95599365234375;116.25900268554688;31.006000518798828
DOCE;2022-02-23;12.89900016784668;12.465999603271484;96.64320373535156
GRANDE;2022-02-23;51476.95703125;37346.3359375;72.54959869384766
IGUACU;2022-02-23;10062.9345703125;3276.087890625;32.555999755859375
JACUI;2022-02-23;3029.35400390625;944.5989990234375;31.181499481201172
JEQUITINHONHA;2022-02-23;2967.7880859375;2812.9208984375;94.78170013427734
PARAGUACU;2022-02-23;335.38299560546875;342.4570007324219;102.10919952392578
PARAGUAI;2022-02-23;555.7979736328125;386.1889953613281;69.48370361328125
PARAIBA DO SUL;2022-02-23;7554.89697265625;3378.427978515625;44.71839904785156
PARANA;2022-02-23;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-23;78500.9453125;39710.71875;50.586299896240234
PARANAPANEMA;2022-02-23;12094.4912109375;4951.3662109375;40.93899917602539
PARNAIBA;2022-02-23;264.1780090332031;204.45399475097656;77.39250183105469
SAO FRANCISCO;2022-02-23;52727.2109375;42593.1875;80.7802963256836
TIETE;2022-02-23;9725.24609375;5685.00390625;58.45610046386719
TOCANTINS;2022-02-23;49880.60546875;32722.828125;65.60230255126953
URUGUAI;2022-02-23;5928.34814453125;1370.4210205078125;23.11639976501465
AMAZONAS;2022-02-24;2028.23095703125;1366.4749755859375;67.3727035522461
CAPIVARI;2022-02-24;374.95599365234375;112.78600311279297;30.07979965209961
DOCE;2022-02-24;12.89900016784668;12.168000221252441;94.33290100097656
GRANDE;2022-02-24;51476.95703125;37539.7421875;72.92530059814453
IGUACU;2022-02-24;10062.9345703125;3222.2041015625;32.02050018310547
JACUI;2022-02-24;3029.35400390625;939.5609741210938;31.015199661254883
JEQUITINHONHA;2022-02-24;2967.7880859375;2797.763916015625;94.27100372314453
PARAGUACU;2022-02-24;335.38299560546875;341.5159912109375;101.82869720458984
PARAGUAI;2022-02-24;555.7979736328125;391.7099914550781;70.47699737548828
PARAIBA DO SUL;2022-02-24;7554.89697265625;3385.60009765625;44.81330108642578
PARANA;2022-02-24;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-24;78500.9453125;40174.72265625;51.177398681640625
PARANAPANEMA;2022-02-24;12094.4912109375;4943.625;40.875
PARNAIBA;2022-02-24;264.1780090332031;203.43499755859375;77.00679779052734
SAO FRANCISCO;2022-02-24;52727.2109375;42694.265625;80.97200012207031
TIETE;2022-02-24;9725.24609375;5683.4619140625;58.44029998779297
TOCANTINS;2022-02-24;49880.60546875;32906.66015625;65.97090148925781
URUGUAI;2022-02-24;5928.34814453125;1352.822021484375;22.819499969482422
AMAZONAS;2022-02-25;2028.23095703125;1391.8360595703125;68.62310028076172
CAPIVARI;2022-02-25;374.95599365234375;108.34400177001953;28.895099639892578
DOCE;2022-02-25;12.89900016784668;11.902000427246094;92.27069854736328
GRANDE;2022-02-25;51476.95703125;37752.38671875;73.3384017944336
IGUACU;2022-02-25;10062.9345703125;3137.0791015625;31.17460060119629
JACUI;2022-02-25;3029.35400390625;935.1810302734375;30.8705997467041
JEQUITINHONHA;2022-02-25;2967.7880859375;2778.196044921875;93.61170196533203
PARAGUACU;2022-02-25;335.38299560546875;341.5159912109375;101.82869720458984
PARAGUAI;2022-02-25;555.7979736328125;396.2019958496094;71.2853012084961
PARAIBA DO SUL;2022-02-25;7554.89697265625;3394.280029296875;44.928199768066406
PARANA;2022-02-25;3691.574951171875;0.0;0.0
PARANAIBA;2022-02-25;78500.9453125;40615.56640625;51.73889923095703
PARANAPANEMA;2022-02-25;12094.4912109375;4932.7919921875;40.785400390625
PARNAIBA;2022-02-25;264.1780090332031;200.57400512695312;75.92379760742188
SAO FRANCISCO;2022-02-25;52727.2109375;42792.38671875;81.15809631347656
TIETE;2022-02-25;9725.24609375;5687.0078125;58.47679901123047
TOCANTINS;2022-02-25;49880.60546875;33070.609375;66.29949951171875
URUGUAI;2022-02-25;5928.34814453125;1343.2469482421875;22.658000946044922
AMAZONAS;2022-02-26;2028.23095703125;1422.637939453125;70.14179992675781
CAPIVARI;2022-02-26;374.95599365234375;106.927001953125;28.517200469970703
DOCE;2022-02-26;12.89900016784668;12.067000389099121;93.54989624023438
GRANDE;2022-02-26;51476.95703125;37961.52734375;73.74469757080078
IGUACU;2022-02-26;10062.9345703125;3165.492919921875;31.457000732421875
JACUI;2022-02-26;3029.35400390625;935.510009765625;30.881500244140625
JEQUITINHONHA;2022-02-26;2967.7880859375;2769.364013671875;93.31410217285156
PARAGUACU;2022-02-26;335.38299560546875;341.5159912109375;101.82869720458984
PARAGUAI;2022-02-26;555.7979736328125;400.1789855957031;72.00080108642578
PARAIBA DO SUL;2022-02-26;7554.89697265625;3400.805908203125;45.01459884643555
PARANA;2022-02-26;3691.574951171875;79.47799682617188;2.1530001163482666
PARANAIBA;2022-02-26;78500.9453125;40931.1328125;52.140899658203125
PARANAPANEMA;2022-02-26;12094.4912109375;4927.2822265625;40.739898681640625
PARNAIBA;2022-02-26;264.1780090332031;197.11199951171875;74.61329650878906
SAO FRANCISCO;2022-02-26;52727.2109375;42910.12109375;81.38140106201172
TIETE;2022-02-26;9725.24609375;5684.88720703125;58.454898834228516
TOCANTINS;2022-02-26;49880.60546875;33200.828125;66.56060028076172
URUGUAI;2022-02-26;5928.34814453125;1330.9620361328125;22.4507999420166
AMAZONAS;2022-02-27;2028.23095703125;1455.8909912109375;71.78130340576172
CAPIVARI;2022-02-27;374.95599365234375;106.927001953125;28.517200469970703
DOCE;2022-02-27;12.89900016784668;12.244000434875488;94.9220962524414
GRANDE;2022-02-27;51476.95703125;38199.23046875;74.20649719238281
